"Epoch","0","1","2","3","4","5","6","7","8","9"
"Testing Error","33.25","27.1","26.55","27.750000000000004","27.250000000000004","28.249999999999996","29.299999999999997","29.25","29.299999999999997","29.049999999999997"
"Training Error","34.05657786322439","24.553694040098875","15.023345234825596","10.427538222100155","4.394397143641856","2.947908083859746","0.5859196191522476","0.2929598095761238","0.08239494644328481","0.05492996429552321"
