"Epoch","0","1","2","3","4","5","6","7","8","9"
"Testing Error","36.25","34.599999999999994","28.999999999999996","32.85","30.25","31.15","31.35","32.15","32.0","31.900000000000002"
"Training Error","34.880527327657234","33.77277304769752","23.97692941499588","19.097317586743568","9.878238579144924","2.764808202874668","1.2359241966492722","0.4577497024626934","0.1464799047880619","0.045774970246269336"
