"Epoch","0","1","2","3","4","5","6","7","8","9"
"Testing Error","28.449999999999996","30.349999999999998","34.050000000000004","32.05","32.300000000000004","32.1","31.4","32.6","32.800000000000004","32.75"
"Training Error","28.179071683603407","27.99597180261833","32.61008880344228","15.023345234825596","11.76416735329122","8.94442918612103","6.985260459580702","3.8634074887851324","0.6316945893985169","0.21056486313283895"
