"Epoch","0","1","2","3","4","5","6","7","8","9"
"Testing Error","32.35","31.65","27.6","29.549999999999997","29.599999999999998","30.099999999999998","29.45","29.349999999999998","29.45","29.4"
"Training Error","30.916414904330313","29.973450517257167","16.936738991119658","12.057127162867344","6.582440721413531","3.488052732765724","0.8422594525313558","0.24718483932985444","0.08239494644328481","0.0"
