"Epoch","0","1","2","3","4","5","6","7","8","9"
"Testing Error","28.249999999999996","29.349999999999998","28.849999999999998","29.349999999999998","30.45","31.8","32.05","33.25","33.5","32.95"
"Training Error","26.45793280234368","29.039641124233267","19.85718209283164","11.864872287833013","5.492996429552321","2.3345234825597365","0.979584363270164","0.3753547560194086","0.11901492264030028","0.018309988098507736"
