"Epoch","0","1","2","3","4","5","6","7","8","9"
"Testing Error","35.5","27.85","27.700000000000003","29.15","28.65","30.65","30.5","30.599999999999998","30.5","30.85"
"Training Error","34.66080747047515","25.597363361713814","17.879703378192804","12.487411883182276","6.976105465531448","1.9042387622448045","0.4943696786597089","0.1739448869358235","0.009154994049253868","0.018309988098507736"
