"Epoch","0","1","2","3","4","5","6","7","8","9"
"Testing Error","29.7","31.65","28.499999999999996","32.1","31.900000000000002","30.9","31.900000000000002","32.1","32.7","31.900000000000002"
"Training Error","28.27062162409594","28.023436784766094","17.431108669779366","16.79941408038085","4.238762244804541","1.6662089169642043","0.7415545179895633","0.09154994049253867","0.03661997619701547","0.009154994049253868"
