"Epoch","0","1","2","3","4","5","6","7","8","9"
"Testing Error","0","0","0","0","0","0","0","0","0","0"
"Training Error","28.133296713357137","32.573468827245264","28.11498672525863","25.96356312368397","30.69669504714822","25.4417284628765","29.085416094479537","25.176233635448135","26.476242790442186","25.05721871280784"
