"Epoch","0","1","2","3","4","5","6","7","8","9"
"Testing Error","33.550000000000004","27.150000000000002","27.950000000000003","29.049999999999997","32.45","30.25","31.65","31.8","32.95","32.9"
"Training Error","33.525588208367665","25.688913302206352","21.715645884830177","11.874027281882267","8.61484940034789","2.6915682504806373","0.979584363270164","0.43943971436418566","0.24718483932985444","0.05492996429552321"
