"Epoch","0","1","2","3","4","5","6","7","8","9"
"Testing Error","28.65","28.95","27.650000000000002","31.05","29.25","31.15","32.300000000000004","32.1","33.0","31.55"
"Training Error","26.933992492904878","26.21990295706308","19.97619701547194","14.501510574018129","10.216973358967318","2.993683054106015","1.3366291311910647","0.7232445298910556","0.15563489883731577","0.009154994049253868"
