"Epoch","0","1","2","3","4","5","6","7","8","9"
"Testing Error","29.7","28.299999999999997","30.25","27.500000000000004","31.2","31.7","31.4","30.55","30.9","31.0"
"Training Error","27.510757118007874","26.283987915407852","25.469193445024263","18.685342854527146","22.356495468277945","13.000091549940493","8.340199578870273","6.591595715462785","5.639476334340383","4.339467179346333"
