"Epoch","0","1","2","3","4","5","6","7","8","9"
"Testing Error","38.85","27.250000000000004","29.549999999999997","28.849999999999998","30.2","28.65","28.65","29.75","29.849999999999998","29.45"
"Training Error","39.87915407854985","25.322713540236197","22.612835301657054","10.473313192346426","5.840886203423968","1.9225487503433125","0.979584363270164","0.23802984528060056","0.03661997619701547","0.018309988098507736"
