"Epoch","0","1","2","3","4","5","6","7","8","9"
"Testing Error","29.599999999999998","27.0","30.599999999999998","29.599999999999998","29.599999999999998","31.3","32.1","31.7","30.45","30.75"
"Training Error","30.12908541609448","25.130458665201864","27.14455735603772","15.24306509200769","8.587384418200127","4.7514419115627575","1.583813970520919","0.5676096310537398","0.045774970246269336","0.15563489883731577"
