"Epoch","0","1","2","3","4","5","6","7","8","9"
"Testing Error","29.599999999999998","27.3","29.099999999999998","30.55","32.7","32.05","32.800000000000004","33.35","32.85","32.85"
"Training Error","29.460770850498946","26.045958070127256","29.433305868351184","19.912112057127164","13.906435960816626","3.268332875583631","1.5563489883731576","0.9429643870731484","0.3204247917238854","0.15563489883731577"
