"Epoch","0","1","2","3","4","5","6","7","8","9"
"Testing Error","37.15","28.499999999999996","36.0","30.599999999999998","30.0","31.900000000000002","31.95","31.45","30.8","31.15"
"Training Error","35.48475693490799","26.41215783209741","35.54884189325277","9.493728829076261","9.045134120662821","1.803533827703012","0.5859196191522476","0.2014098690835851","0.1464799047880619","0.05492996429552321"
