"Epoch","0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"Testing Error","21.402466879853815","18.113293741434443","17.519415258108726","18.021927820922794","17.131110095934215","17.039744175422566","17.039744175422566","16.834170854271356","17.108268615806306","16.85701233439927","16.87985381452718","16.811329374143444","16.834170854271356","16.948378254910917","16.697121973503883","16.719963453631795","16.628597533120146","16.67428049337597","16.628597533120146","16.582914572864322","16.65143901324806","16.65143901324806","16.605756052992234","16.76564641388762","16.537231612608497"
"Training Error","22.012219494090104","19.105807114714786","18.500542454176898","18.077999200593844","17.609775595272083","17.535545023696685","17.409924056415235","17.290013133101127","17.23291269342774","17.010220978701536","16.94741049506081","16.776109176040656","16.930280363158793","17.010220978701536","16.736138868269286","16.741848912236623","16.610517900987837","16.593387769085822","16.661908296693884","16.633358076857192","16.564837549249127","16.536287329412435","16.530577285445098","16.547707417347112","16.536287329412435"
