"Epoch","0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19"
"Testing Error","30.8","25.2","23.3","24.9","25.833333333333336","22.766666666666666","24.866666666666667","23.9","22.2","23.033333333333335","22.53333333333333","21.833333333333332","23.7","24.033333333333335","21.766666666666666","21.833333333333332","22.733333333333334","21.333333333333336","21.7","25.7"
"Training Error","30.564528534071684","25.49607752653438","24.134748500230735","25.134594677741884","26.057529610829107","22.6426703584064","24.957698815566836","23.188740193816336","22.165820642978005","22.658052607291186","22.504230118443317","21.858175665282264","23.911705891401322","23.680972158129517","21.919704660821413","21.750499923088757","22.304260882941087","21.23519458544839","21.49669281648977","25.819104753114907"
