"Epoch","0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19"
"Testing Error","35.61538461538461","38.84615384615385","33.07692307692307","34.07692307692308","33.07692307692307","32.53846153846154","32.61538461538461","32.84615384615385","32.46153846153847","32.46153846153847","32.61538461538461","31.846153846153847","31.92307692307692","31.769230769230774","32.07692307692307","32.15384615384615","32.46153846153847","32.230769230769226","32.15384615384615","32.30769230769231"
"Training Error","37.459158177974246","37.401499135114356","34.49932731116663","34.6915241206996","33.63444166826831","33.42302517778205","32.59657889679031","33.00019219680953","32.92331347299635","32.6542379396502","31.90467038247165","32.1737459158178","32.250624639630985","32.327503363444166","31.981549106284834","32.01998846819143","31.789352296751872","31.90467038247165","31.80857197770517","31.847011339611765"
