"Epoch","0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19"
"Testing Error","41.23076923076923","38.53846153846154","36.53846153846153","36.69230769230769","33.84615384615385","33.84615384615385","33.46153846153846","33.53846153846154","36.15384615384615","32.69230769230769","32.53846153846154","32.38461538461539","32.53846153846154","32.84615384615385","32.230769230769226","32.46153846153847","32.69230769230769","32.61538461538461","32.38461538461539","32.53846153846154"
"Training Error","40.092254468575824","38.11262733038632","36.03690178743033","35.49875072073804","34.134153373054005","33.57678262540842","33.57678262540842","33.153949644435905","34.53776667307323","33.01941187776283","32.50048049202383","32.36594272535076","32.1737459158178","32.57735921583701","31.981549106284834","31.943109744378244","32.385162406304055","32.00076878723813","31.77013261579858","31.86623102056506"
