"Epoch","0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"Testing Error","20.53112507138778","19.87435750999429","19.446030839520272","18.96059394631639","18.617932609937178","18.789263278126786","18.275271273557966","17.76127926898915","18.446601941747574","17.875499714448885","17.50428326670474","18.132495716733295","17.96116504854369","17.3043974871502","18.446601941747574","18.046830382638493","17.96116504854369","17.84694460308395","17.90405482581382","17.875499714448885","17.875499714448885","17.618503712164475","17.418617932609937","17.647058823529413","17.647058823529413"
"Training Error","20.635260528194145","19.157744468236974","18.54389721627409","18.187009279086368","17.987152034261243","17.808708065667382","18.051391862955033","17.972876516773734","17.88722341184868","17.972876516773734","17.687366167023555","17.765881513204853","17.580299785867236","17.701641684511063","17.580299785867236","17.55174875089222","17.458957887223413","17.45182012847966","17.43754461099215","17.53033547466096","17.444682369735904","17.42326909350464","17.516059957173447","17.43754461099215","17.608850820842257"
