"Epoch","0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19"
"Testing Error","32.7","26.73333333333333","25.6","26.200000000000003","26.13333333333333","24.5","24.166666666666668","23.166666666666664","23.366666666666667","23.1","23.400000000000002","23.566666666666666","23.433333333333334","23.3","25.533333333333335","23.200000000000003","23.466666666666665","23.200000000000003","23.333333333333332","23.366666666666667"
"Training Error","32.62574988463313","27.4803876326719","26.126749730810644","26.480541455160743","26.057529610829107","24.242424242424242","24.350099984617753","23.28872481156745","23.3502538071066","23.17335794493155","22.904168589447778","22.95031533610214","23.50407629595447","22.834948469466234","24.373173357944932","22.788801722811876","22.658052607291186","22.550376865097675","22.581141362867253","22.53499461621289"
