"Epoch","0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19"
"Testing Error","39.92307692307692","39.23076923076923","38.07692307692307","37.38461538461538","37.230769230769226","37.30769230769231","36.53846153846153","37.53846153846154","36.46153846153846","36.92307692307693","36.61538461538461","36.92307692307693","36.61538461538461","36.84615384615385","36.61538461538461","36.30769230769231","36.15384615384615","36.46153846153846","36.69230769230769","36.69230769230769"
"Training Error","38.324043820872575","37.05554487795503","36.22909859696329","35.46031135883144","34.941379973092445","34.941379973092445","34.6915241206996","34.24947145877378","33.999615606380935","33.941956563521046","33.59600230636172","33.74975975398809","33.48068422064194","33.46146453968864","33.32692677301557","33.32692677301557","33.30770709206227","33.211608687295794","33.211608687295794","33.1731693253892"
