"Epoch","0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"Testing Error","22.101656196459167","19.931467732724155","19.703026841804682","19.41747572815534","18.617932609937178","17.36150770988007","17.618503712164475","17.675613934894347","17.3043974871502","17.275842375785267","17.275842375785267","17.275842375785267","17.275842375785267","16.961736150770985","17.190177041690465","17.218732153055395","17.3043974871502","17.04740148486579","16.790405482581384","17.190177041690465","17.04740148486579","17.10451170759566","17.04740148486579","17.16162193032553","17.04740148486579"
"Training Error","22.519628836545323","20.485367594575305","19.764453961456102","19.48608137044968","18.693790149892934","18.051391862955033","17.972876516773734","17.90149892933619","17.37330478229836","17.416131334760884","17.209136331192006","17.38044254104211","17.07351891506067","17.187723054960742","17.25196288365453","16.902212705210566","17.266238401142044","17.044967880085654","16.90935046395432","16.759457530335474","16.795146324054247","16.78800856531049","16.837972876516773","16.773733047822983","16.773733047822983"
