"Epoch","0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19"
"Testing Error","33.650000000000006","27.750000000000004","32.4","29.099999999999998","28.299999999999997","30.349999999999998","27.55","29.049999999999997","28.349999999999998","27.0","27.450000000000003","28.449999999999996","27.0","27.800000000000004","26.700000000000003","37.85","27.55","30.15","30.3","27.35"
"Training Error","33.20516341664378","27.812871921633253","31.355854618694494","28.279776618145195","27.602307058500415","29.012176142085504","27.602307058500415","29.09457108852879","27.794561933534744","27.327657237022795","27.538222100155636","27.41005218346608","27.016387439348165","27.556532088254144","27.767096951386982","37.75519545912295","27.14455735603772","29.570630779089996","28.719216332509383","27.33681223107205"
