"Epoch","0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19"
"Testing Error","38.0","35.76923076923077","35.38461538461539","34.53846153846154","33.307692307692314","32.84615384615385","32.0","33.53846153846154","33.38461538461539","32.76923076923077","32.30769230769231","32.46153846153847","32.92307692307692","32.61538461538461","32.38461538461539","32.69230769230769","32.38461538461539","32.230769230769226","32.15384615384615","32.69230769230769"
"Training Error","37.82433211608687","35.883144339803955","35.05669805881222","34.076494330194116","33.250048049202384","32.59657889679031","32.404382087257346","32.75033634441668","33.32692677301557","31.635594849125503","31.827791658658466","31.577935806265618","32.30828368249087","31.597155487218913","31.501057082452434","31.847011339611765","31.693253891985396","31.251201230059582","31.42417835863925","31.616375168172205"
