"Epoch","0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"Testing Error","19.57514846962083","19.25536774783006","18.021927820922794","18.13613522156236","18.638647784376428","17.33668341708543","18.227501142074008","18.227501142074008","17.313841936957513","17.930561900411146","17.702147099132024","17.17679305619004","17.291000456829604","17.77067153951576","17.496573777980814","17.062585655550482","17.67930561900411","17.428049337597077","17.4737322978529","17.587939698492463","17.633622658748287","17.062585655550482","17.610781178620375","17.45089081772499","17.496573777980814"
"Training Error","19.345628961343003","18.791754696511163","18.032318848855137","17.43276423228459","18.506252498144235","17.101581682178953","17.244332781362417","17.398503968480558","16.72471878033461","17.0045109347342","16.68474847256324","16.587677725118482","16.71329869239993","16.76468908810598","16.91886027522412","16.45063666990236","16.553417461314453","16.273625306914862","16.256495175012848","16.524867241477757","16.47347684577171","16.279335350882203","16.342145834522924","16.262205218980185","16.193684691372123"
