"Epoch","0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"Testing Error","21.24257651895843","18.821379625399725","18.29602558245774","17.56509821836455","18.29602558245774","17.45089081772499","16.78848789401553","16.925536774783005","17.039744175422566","19.392416628597534","16.65143901324806","16.76564641388762","16.605756052992234","16.628597533120146","16.697121973503883","16.514390132480585","16.78848789401553","16.834170854271356","16.65143901324806","16.491548652352673","16.628597533120146","16.719963453631795","16.491548652352673","16.605756052992234","16.67428049337597"
"Training Error","21.578256152572376","18.95163592759664","18.506252498144235","17.929538057443043","18.666133729229713","17.6269057271741","17.82675726603095","17.59264546337007","17.324273396905156","19.79101239079541","17.015931022668877","17.03877119853823","17.375663792611203","17.301433221035804","17.181522297721692","16.970250670930163","17.07303146234226","17.04448124250557","16.99880089076686","16.970250670930163","17.04448124250557","16.99880089076686","17.11871181408097","16.98738080283218","17.0045109347342"
