"Epoch","0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19"
"Testing Error","27.166666666666668","26.200000000000003","25.833333333333336","24.73333333333333","25.133333333333336","25.066666666666666","25.4","24.833333333333332","24.866666666666667","24.833333333333332","24.633333333333333","24.766666666666666","24.46666666666667","24.566666666666666","24.73333333333333","24.7","24.53333333333333","24.73333333333333","24.46666666666667","24.4"
"Training Error","27.62651899707737","26.518997077372713","25.87294262421166","25.27303491770497","24.503922473465618","24.45777572681126","24.696200584525457","24.027072758037225","23.980926011382863","23.904014766958927","23.73481002922627","23.750192278111058","23.619443162590372","24.003999384710045","23.83479464697739","23.942470389170897","23.51176742039686","23.3502538071066","23.657898784802338","23.57329641593601"
