"Epoch","0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19"
"Testing Error","26.2572789835892","19.295923769190047","19.190047644256218","19.242985706723132","18.713605082053995","18.898888300688192","18.3430386447856","17.310746426680783","17.522498676548437","17.707781895182638","17.469560614081526","17.390153520381155","17.443091582848066","17.575436739015352","18.793012175754367","17.284277395447326","17.390153520381155","17.416622551614612","17.390153520381155","17.760719957649552"
"Training Error","26.09846479618846","19.55399682371625","19.434886183165695","19.262837480148225","18.49523557437798","18.733456855479087","17.73425092641609","16.72181048173637","16.470354685018528","17.145314981471678","16.29830598200106","16.463737427210166","16.688724192694547","16.682106934886185","17.807040762308098","16.404182106934886","16.50344097406035","16.07993647432504","16.3644785600847","16.56961355214399"
