"Epoch","0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"Testing Error","22.358652198743574","20.702455739577385","19.960022844089092","19.61736150770988","19.017704169046258","19.103369503141064","18.41804683038264","18.617932609937178","17.96116504854369","18.41804683038264","18.24671616219303","18.646487721302112","18.16105082809823","18.046830382638493","18.389491719017702","17.789834380354083","17.98972015990862","17.96116504854369","17.789834380354083","17.875499714448885","18.018275271273556","18.132495716733295","17.98972015990862","17.647058823529413","17.875499714448885"
"Training Error","22.412562455389008","20.763740185581728","19.850107066381156","19.743040685224837","18.99357601713062","18.729478943611706","18.52248394004283","18.4796573875803","18.215560314061385","18.122769450392575","18.23697359029265","18.36545324768023","18.14418272662384","17.894361170592436","18.122769450392575","17.758743754461097","17.787294789436118","17.96573875802998","17.723054960742328","17.837259100642395","17.751605995717345","17.865810135617416","17.84439685938615","17.63026409707352","17.715917201998572"
