"Epoch","0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19"
"Testing Error","37.69230769230769","35.46153846153846","35.76923076923077","34.15384615384615","33.53846153846154","33.38461538461539","33.69230769230769","33.84615384615385","33.69230769230769","33.07692307692307","33.38461538461539","33.0","33.46153846153846","32.69230769230769","33.15384615384615","32.76923076923077","33.23076923076923","33.15384615384615","33.0","32.69230769230769"
"Training Error","35.42187199692485","33.250048049202384","33.153949644435905","31.962329425331536","31.674034211032097","31.53949644435902","31.501057082452434","31.135883144339804","31.07822410147992","30.789928887180473","31.001345377666727","30.94368633480684","30.71305016336729","30.71305016336729","30.59773207764751","30.59773207764751","30.46319431097444","30.405535268114548","30.386315587161256","30.540073034787625"
